num,code,barcode,desc,cat,subcat,source_file
7596,,4229551401300,"SILICONE GEL, SHEET, ADHESIVE LINED WITH FABRIC, 40 X 50 CM (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7597,,4229551401600,ADDING SILICONE FABRIC SMALL,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7598,,4229551401700,SILICONE FABRIC (PER SQ. CM),REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7599,,4221160200100,"ASSISTIVE TOOLS, LONG HANDLE SPONGE, POLYFOAM SPONGE, HANDLES CAN BE BENT TO ANY DESIRED ANGLE TO CHANGE POSITION TO FORM A CUSTOMIZED HOOK OR CURVE, SPONGE IS TREATED WITH AN ANTIBACTERIAL AGENT THAT PROLONGS THE SPONGE LIFE, MEASURES 57 CM APPROXIMATELY LENGTH",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7600,,4221160200400,"ASSISTIVE TOOLS, LONG HANDLE SPONGE, POLYFOAM SPONGE, STRAIGHT HANDLE, SPONGE IS TREATED WITH AN ANTIBACTERIAL AGENT THAT PROLONGS THE SPONGE LIFE, MEASURES 57 CM APPROXIMATELY LENGTH",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7601,,4221160801000,"ASSISTIVE TOOLS, T- PULL DOOR CLOSER, LIGHTWEIGHT AND DURABLE, SWIVELS, CAN GRAB AND PULL FROM ANY POSITION, EASY TO INSTALL WITH EASY PEEL AND STICK INSTALLATION OR SCREW INTO THE DOOR, MADE OUT OF DURABLE HIGH DENSITY PLASTIC PARTS, CAN HOLD AT LEAST 25 KG, HOLDS UP IN COLD, HUMIDITY, AND HEAT. ADHESIVE AND SCREWS ARE INCLUDED.",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7602,,4224180302100,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, CHILD PRESSURE COLLAR - CHILD PRESSURE COLLAR, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7603,,4221170900000,"ASSISTIVE TOOLS, COMPUTER KEYBOARD AID, THE TYPE AID HELPS PEOPLE WITH LIMITED FUNCTIONAL HAND SKILLS TO ACCURATELY DEPRESS KEYS, LENGTH IS 19 CM APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7604,,4221150605500,"WALKING AID ACCESSORY, WHEELS, ATTACHMENT FOR WALKER, 3 INCH NON-SWIVEL, ADJUSTABLE LEGS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7605,,4232251100100,ADULT SLEEVE FASTENING MODEL 2 IS AN ELASTIC STRAP RUNNING UNDER THE AXILLA TO HOLD THE SLEEVE UP. FASTENING WITH VELCRO. AVAILABLE FOR ALL SLEEVES REACHING THE AXILLA. MATERIAL: ELASTANE BAND 3 CM WIDTH,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7606,,4412210000100,"ADDITIONAL HOOKS, CAN BE ADDED TO SOME MODELS OF PRESSURE GARMENTS FOR SEALING, SUCH AS: GLOVES, SOCKS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7607,,4412161801400,"SPLINTING ACCESSORIES, SCISSORS, SHEARS, WITH 20 CM BLADES APPROXIMATELY, MADE FROM HEAVY DUTY, DOUBLE PLATED, CHROME OVER NICKEL, LEFT HANDED",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7608,,4412161800700,"SPLINTING ACCESSORIES, SCISSORS, SHEARS, WITH 20 CM BLADES APPROXIMATELY, MADE FROM HEAVY DUTY, DOUBLE PLATED, CHROME OVER, NICKEL, RIGHT HANDED",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7609,,4412161800500,"SPLINTING ACCESSORIES, SCISSORS, ALL PURPOSE SNIPS, WITH HEAVY DUTY BLADES WITH STAINLESS STEEL, SPRING, SAFETY LATCH, AND COMFORT GRIP HANDLES",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7610,,4224180502700,"SPLINT, STATIC PROGRESSIVE ELBOW ORTHOSIS TO DECREASE STIFFNESS AND IMPROVE ELBOW FLEXION AND EXTENSION ROM WITH LOW LOAD PROLONGED STRETCHING, THE ANGLE OF THE ORTHOSIS CAN BE GRADUALLY INCREASED BY TURNING ON A KNOB OR A TURNBUCKLE, THE ORTHOSIS IS SECURED OVER THE FOREARM AND ARM WITH HOOK AND LOOP, RIGHT",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7611,,4224180502600,"SPLINT, STATIC PROGRESSIVE ELBOW ORTHOSIS TO DECREASE STIFFNESS AND IMPROVE ELBOW FLEXION AND EXTENSION ROM WITH LOW LOAD PROLONGED STRETCHING, THE ANGLE OF THE ORTHOSIS CAN BE GRADUALLY INCREASED BY TURNING ON A KNOB OR A TURNBUCKLE, THE ORTHOSIS IS SECURED OVER THE FOREARM AND ARM WITH HOOK AND LOOP, LEFT",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7612,,4224180400300,CUSTOM MADE LYMPHEDEMA COMPRESSION GARMENT SLEEVE WITH SHOULDER SUPPORTING STRAP SKIN COLOR CLASS UPON REQUEST FABRIC: POLYAMIDE (50-80%) ELASTANE (20-35%) COTTON SKIN CONTACT AND LATEX FREE,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7613,,4110410300200,HEEL PROTECTOR PREVENT PRESSURE ULCERS MEDICAL SHEEPSKIN THERAPEUTIC ITEM FREE SIZE ADJUSTABLE VELCRO SECURING STRAPS MACHINE WASHABLE,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7614,,4221150100400,CANE QUAD LOW LARGE BASE T-SHAPE HANDLE ADAPTABLE FOR RIGHT AND LEFT HANDED MADE OF ALUMINUM HEAVY DUTY WITH ADJUSTABLE HEIGHT 73 -97 CM (+/- 5 CM),REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7615,,4224180310500,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR CHILDREN - XXS: 8-9.6 IN (20-24 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 4.5 CM, BACK HEIGHT: 3 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7616,,4224180310400,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR CHILDREN - XS: 10-12 IN (25-30 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 4.5 CM, 3 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7617,,4224180310300,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR ADULT - XL: 18.4-20 IN (46-50 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 9 CM, BACK HEIGHT: 6 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7618,,4224180310200,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR ADULT - S: 12.4-14 IN (31-35 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 7.0 CM, BACK HEIGHT: 5.5 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7619,,4224180310100,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR ADULT - M: 14.4-16 IN (36-40 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 7.5 CM, BACK HEIGHT: 5.5 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7620,,4224180310000,"PRESSURE GARMENT, READY MADE, STRONG NEOPRENE PRESSURE COLLAR, SIZES: FOR ADULT - L: 16.4-18 IN (41-45 CM) (NECK CIRCUMFERENCE) . FRONT HEIGHT: 8 CM, BACK HEIGHT: 5.5 CM, EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, ADJUSTABLE PRESSURE LEVEL, BREATHABLE, HIGH UV PROTECTION, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, 60%-69% POLYAMIDE 31%-40% ELASTANE 3MM NEOPRENE STRONG FABRIC, THICKNESS 0.64MM-0.68MM, (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7621,,4221150602400,"WALKER, HEMI STYLE, FOLDING, ADULT, TALL, MADE FROM ALUMINUM WITH ADJUSTABLE HEIGHT, 90CM - 105CM (+/5CM), HEAVY DUTY, WEIGHT CAPACITY MORE THAN 130KG",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7622,,4232251100200,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, ADULT SLEEVE FASTENING MODEL 3 IS A SHORT SLEEVE IN THE OPPOSITE ARM TO HOLD THE THERAPEUTIC SLEEVE IN PLACE, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7623,,4232251100000,ADULT SLEEVE FASTENING MODEL 1 IS AN ELASTIC STRAP RUNNING UNDER THE BREAST TO HOLD THE SLEEVE UP. FASTENING WITH VELCRO. AVAILABLE FOR ALL SLEEVES REACHING THE AXILLA. MATERIAL: ELASTANE BAND 3 CM WIDTH,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7624,,4618152707900,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, PANTS SHORT AND LONG LEGS GIRLS, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7625,,4618152704800,"PRESSURE GARMENT, READY MADE, PANTS WOMEN LONG LEG, SIZES: 1: 34.8-36.4 IN (87-91 CM) (CIRCUMFERENCE OF WIDEST POINT OF PELVIS) . EASY FITTING SOFT AND SMOOTH, HI-TECH YARN WITH PERMANENT ODOR NEUTRALITY, BREATHABLE, HIGH UV PROTECTION, PRESSURE LEVEL 10-18 MMHG, HYPOALLERGENIC AND LATEX-FREE ANTI-BACTERIAL, WASHABLE, FABRIC COMPOSITION 80%-90% POLYAMIDE 10%-20% ELASTANE, THICKNESS 0.48MM-0.52MM (SCAR MANAGEMENT)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7626,,4618152708100,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, PANTS SHORT AND LONG LEGS WITH CLOSE TOE STOCKINGS WOMEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7627,,4225160900000,"THERAPEUTIC, ARM SKATE WITH HAND PIECE, IT HAS WIDE HOOK AND LOOP STRAPS THAT SECURELY AND COMFORTABLY HOLD FOREARM AND HAND, IT HAS FOUR QUALITY CASTER",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7628,,4231154612300,"BANDAGE, ADHESIVE SHORT STRETCH COMPRESSION BANDAGE HERRINGBONE ADHESIVE APPLICATION. MULTI-DIRECTIONAL ADHESIVENESS SIZE 3 CM WIDTH, 2.5 M LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7629,,4231154506400,"BANDAGE FOAM, EMULSIFIED LATEX FOAM BANDAGE, PERMEABLE TO AIR, SIZE: 10 CM WIDTH, 1 M LENGTH, 12 MM THICKNESS (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7630,,4219220801100,"WHEELCHAIR ACCESSORIES, AMPUTEE STUMP SUPPORT PROVIDES PATIENTS A FULLY ADJUSTABLE AMPUTEE SUPPORT POLYURETHANE MULTI DIRECTIONAL STRETCH COVER SOFT HR FOAM WHEELCHAIR POSITIONING AND SUPPORT 11X10X3IN WHEELCHAIR TRAYS ARE SPECIALLY DESIGNED PLATFORMS OR SURFACES THAT ATTACH TO WHEELCHAIRS PROVIDING A FIRM TABLE FOR ENABLE INDEPENDENCE AND CONVENIENCE FOR WHEELCHAIR USERS FOR USE ON FULL ARM WHEELCHAIRS WATERPROOF FIREPROOF RAISED EDGE WITH A 1.5CM DESIGN TO PREVENT SPILLS LATEX FREE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7631,,4231154506200,"BANDAGE FOAM, EMULSIFIED, LATEX FOAM BANDAGE, PERMEABLE TO AIR, SIZE: 8 CM WIDTH, 1 METER LENGTH, 8 MM THICKNESS (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7632,,4231154506100,"BANDAGE, COMPRESSION, SHORT STRETCH FOR LYMPHEDEMA, NON-ELASTIC, SIZE: 12 CM (+-1CM) WIDTH, 5 M (+-1M) LENGTH",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7633,,4618152711300,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, PANTS WITH TWO SIDES CLOSE TOE STOCKINGS WOMEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7634,,4225161700800,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 16X16X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7635,,4225161701000,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 18X16X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7636,,4225161701200,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 18X18X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7637,,4225161701400,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 20X18X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7638,,4225161701500,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 22X18X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7639,,4225161702100,"WHEELCHAIR ACCESSORIES, CUSHION, GEL BASED, OFFERS SUPERIOR LATERAL STABILITY WITH LATERAL PELVIC WEDGES FOR ALIGNMENT OF THE PELVIS AND MORE INVOLVED POSITIONING NEEDS. TOP LAYER IS SOFT GEL INFUSED VISCO MEMORY FOAM WITH AN EXTRA LAYER COVERING THE PELVIC LOADING AREA AND FLUID PAD BENEATH PROVIDING EVEN DISTRIBUTION OF WEIGHT FOR PRESSURE REDUCTION AND MAXIMUM COMFORT. DYNAMIC FLUID AND MOISTURE RESISTANT INNER COVER, ANTI MICROBIAL OUTER COVER, 14X14X4.5IN WEIGHT CAPACITY 136KG APPROXIMATELY",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7640,,4225161800300,"THERAPEUTIC, RESISTIVE HAND EXERCISERS FOR PROGRESSIVE STRENGTHENING OF THE HAND AND FOREARM MUSCLES, IT OFFERS FIVE SPRINGS AND 25 TENSION SETTING FOR 5-150 LBS OF RESISTANCE",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7641,,4219220801300,"WHEELCHAIR ACCESSORIES, AMPUTEE STUMP SUPPORT PROVIDES PATIENTS A FULLY ADJUSTABLE STUMP SUPPORT, DESIGNED TO INSTALL ON ANY WHEELCHAIRWITH FRAME TUBE SIZE FROM 7/8 INCH TO 1 INCH, INSTALLS ON EITHER LEFT OR RIGHT SIDE, SWINGAWAY, COINCIDES WITH ANY WHEELCHAIR CUSHION, RIGID BASE COVERED BY TOP LAYER OF CONTOURED SOFT HR FOAM, POLYURETHANE COVER, SPILL PROOF WITH MULTIDIRECTIONAL STRETCH, SIZE 12X10X3 INCH",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7642,,4231150614300,"BANDAGE, ELASTIC CONFORMING, FOR LYMPHEDEMA, FOR WRAPPING FINGERS AND TOES, SIZE 6CM WIDTH X 4M LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7643,,4231150614100,"BANDAGE, PADDING FOR LYMPHEDEMA, USED TO EVENLY DISTRIBUTE PRESSURE OF COMPRESSION BANDAGE, MADE OF POLYURETHANE FOAM, LATEX-FREE, NON-SLIP TEXTURE, TEAR RESISTANT, WIDTH 15CM X LENGTH 2.5M (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7644,,4231150614000,"BANDAGE, PADDING FOR LYMPHEDEMA, USED TO EVENLY DISTRIBUTE PRESSURE OF COMPRESSION BANDAGE, MADE OF POLYURETHANE FOAM, LATEX-FREE, NON-SLIP TEXTURE, TEAR RESISTANT, WIDTH 12CM X LENGTH 2.5M (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7645,,4231150613900,"BANDAGE, PADDING FOR LYMPHEDEMA, USED TO EVENLY DISTRIBUTE PRESSURE OF COMPRESSION BANDAGE, MADE OF POLYURETHANE FOAM, LATEX-FREE, NON-SLIP TEXTURE, TEAR RESISTANT, WIDTH 10CM X LENGTH 2.5M (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7646,,4231150612700,"BANDAGE, ELASTIC CONFORMING, FOR LYMPHEDEMA, FOR WRAPPING FINGERS AND TOES, SIZES 4CM WIDTH X 4M LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7647,,4618152711200,"PRESSURE GARMENT, CUSTOM MADE, FOR SCAR MANAGEMENT, PANTS WITH TWO SIDES CLOSE TOE STOCKINGS MEN, ULTRAVIOLET PROTECTION (NOT LESS THAN 98%), BREATHABLE, HYPOALLERGENIC AND LATEX-FREE, COMPOSITION-HIGH QUALITY SOFT, ANTI-BACTERIAL, MEDICAL GRADE COMPOSITION, AVAILABLE IN TWO WASHABLE FABRICS: STRONG AND MEDIUM, PRESSURE BASED ON PATIENT NEEDS",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7648,,4231150611700,"BANDAGE, LIGHT, MULTIDIRECTIONAL, MEDIUM STRETCH, ELASTIC, COMPRESSION FOR LYMPHEDEMA, SIZE: 10 CM WIDTH, 5 METER LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7649,,4231150611600,"BANDAGE, LIGHT, MULTIDIRECTIONAL, MEDIUM STRETCH, ELASTIC, COMPRESSION FOR LYMPHEDEMA, SIZE: 8 CM WIDTH, 5 METER LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7650,,4225162700400,THERAPEUTIC HAND EXERCISER FINGER ATTACHMENTS STRENGTHENS THE FINGERS INDIVIDUAL TABS ARE ATTACHED TO RUBBER BANDS THAT ALLOW VARYING DEGREES OF RESISTANCE CAN BE USED ON THE THUMB TO STRENGTHEN EXTENSION AND ABDUCTION. FINGER EXERCISER ATTACHMENTS ONE (1) EACH = ONE (1) PACK,REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7651,,4231150611200,"BANDAGE, FOR LYMPHEDEMA, MADE OF FOAM CUBES, ENCASED BETWEEN TWO NON-WOVEN BANDAGES, CUBE SIZE: 15 MM X 15 MM (BIG BLOCKS), ROLL BANDAGE SIZE: 10 CM WIDTH X 3 METERS LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
7652,,4231150611100,"BANDAGE, FOR LYMPHEDEMA, MADE OF FOAM CUBES, ENCASED BETWEEN TWO NON-WOVEN BANDAGES, CUBE SIZE: 5 MM X 5 MM (SMALL BLOCKS), ROLL BANDAGE SIZE: 10 CM WIDTH X 3 METERS LENGTH (LYMPHEDEMA)",REHABILITATION AND PHYSIOTHERAPY SUPPLIES SUPPLEMENTARY,,file2
